名称,Name,范围,年份,生活垃圾清运量,常住人口,城镇人口比重,户数,平均每户人数,性别比例,年龄构成(0-14),年龄构成(15-64),年龄构成(65以上),城市居民人均可支配收入,城市居民人均消费支出,一般公共财政支出,国内生产总值,第一产业生产总值,第二产业生产总值,第三产业生产总值,人均生产总值,"就业人员受教育程度
（大学本科及以上）"
吉林,Jilin,省份,2015,490.3,2753,55.31,1009.8734,2.64,101.54,11.98,77.1,10.91,24900.9,17972.6,3217.1,14063.13,1596.28,7005.71,5461.14,51086.0,8.2
吉林,Jilin,省份,2016,534.1,2733,55.97,1018.146,2.6,101.52,12.65,76.5,10.85,26530.4,19166.4,3586.09,14776.8,1498.52,7004.95,6273.33,53868.0,8.0
吉林,Jilin,省份,2017,495.0,2717,56.65,1020.2139,2.56,101.14,12.442026400285409,75.36567962896896,12.196753478415982,28318.7,20051.2,3725.72,14944.53,1095.36,6998.51,6850.66,54838.0,8.8
吉林,Jilin,省份,2018,470.6,2704,57.53,1025.5137,2.59,99.97,12.289721733640013,75.33937671943355,12.370901546926442,30171.9,22393.7,3789.59,15074.62,1160.75,6410.85,7503.02,55611.0,9.2
江苏,Jiangsu,省份,2000,515.15,7327,41.49,2268.5561,3.12,103.94,19.65,71.59,8.76,6800.23,5323.18,591.281,8582.727627410371,1031.17,4435.8890264580805,3115.668600952292,11772.965926860717,
江苏,Jiangsu,省份,2001,633.9,7359,,2300.829,3.08,103.89,19.011793987046413,70.73705348304438,10.249738382781343,7375.1,5532.74,729.6421,9511.91,1082.43,4907.46,3522.02,12922.0,
江苏,Jiangsu,省份,2002,723.2,7406,,2323.0638,3.07,103.86,18.79642573253296,71.31677767727435,9.88816709152208,8177.64,6042.6,860.2526,10631.75,1119.12,5550.98,3961.65,14391.0,
江苏,Jiangsu,省份,2003,774.5,7458,,2344.837,3.06,103.68,17.018652267463374,71.63649320925897,11.344854523277647,9262.46,6708.58,1047.6812,12460.83,1106.35,6787.11,4567.37,16809.0,
江苏,Jiangsu,省份,2004,817.7,7523,,2359.613,3.05,103.42,16.326163635106163,72.94971989764161,10.72411646725223,10482.0,7332.0,1312.0404,15403.16452869,1315.38,8716.10685692,5371.6776717699995,20705.0,
江苏,Jiangsu,省份,2005,834.8,7588,50.5,2382.2102,3.04,103.34,15.535942044804507,73.59685240546807,10.867104483887074,12318.6,8621.82,1673.3965,18305.66,1461.49,10355.03,6489.14,24560.0,
江苏,Jiangsu,省份,2006,851.3,7656,51.9,2390.1796,3.061578887209982,103.12999117553088,14.969628925929124,73.97299709243745,11.05881336903014,14084.3,9628.59,2013.2502,21645.08,1545.01,12250.84,7849.23,28814.0,2.7797781938643236
江苏,Jiangsu,省份,2007,898.43,7723,53.2,2390.5543,3.08,103.13,14.259816123045049,74.58814727421837,11.152036602736572,16378.0,10715.2,2553.7217,25741.15,1816.24,14306.4,9618.52,33928.0,2.2600000000000002
江苏,Jiangsu,省份,2008,934.46,7762,54.3,2399.1492,3.0796887913432,103.082044769763,13.756361323155216,74.50699745547074,11.736641221374047,18679.5,11977.6,3247.4927,30312.61,2100.0,16663.81,11548.8,39622.0,2.3193347970290117
江苏,Jiangsu,省份,2009,957.31,7810,55.6,2403.8912,3.09,103.05,13.685626947097454,74.28295622413012,12.029954220356585,20551.7,13153.0,4017.364,34457.3,2261.86,18566.37,13629.07,44744.0,2.77
江苏,Jiangsu,省份,2010,1017.05,7869,60.58,2417.0059,3.09,102.96,13.009612992043918,76.10996034232542,10.880426665630658,22944.0,14357.5,6221.72,49110.27,3064.77,25203.28,20842.21,62290.0,4.86
江苏,Jiangsu,省份,2011,1119.8,7899,61.9,2425.1086,3.1,102.96,12.988071423279246,76.19619174631399,10.81721864117952,26341.0,16782.0,6221.72,49110.27,3064.77,25203.28,20842.21,62290.0,5.960000000000001
江苏,Jiangsu,省份,2012,1210.1,7920,63.0,2416.2724,3.13,103.0,13.166775116141821,75.33858934975713,11.49614878259159,29676.97,18825.0,7027.67,54058.22,3418.29,27121.95,23517.98,68347.0,6.25
江苏,Jiangsu,省份,2013,1202.7,7939,64.11,2424.4397,3.14,102.93,13.327534108598114,74.41626224704697,12.254677532582486,31585.5,22262.3,7798.47,59161.75,3646.08,29094.03,26421.64,74607.0,6.6899999999999995
江苏,Jiangsu,省份,2014,1352.4,7960,65.21,2435.4199,3.16,102.73,13.76,74.17,12.06,34346.3,23476.3,8472.45,65088.32,3634.33,30854.5,30599.49,81874.0,7.09
江苏,Jiangsu,省份,2015,1456.1,7976,66.52,2439.5787,3.16,102.6,13.56,73.75,12.69,37173.5,24966.0,9687.58,70116.38,3986.05,32044.45,34085.88,87995.0,10.9
江苏,Jiangsu,省份,2016,1562.3,7999,67.72,2453.8505,3.17,102.45,13.73,72.76,13.51,40151.6,26432.9,9981.96,77388.28,4077.18,34619.5,38691.6,96887.0,11.3
江苏,Jiangsu,省份,2017,1734.7,8029,68.76,2469.6502,3.16,102.27,13.447806354009076,72.62027231467474,13.933434190620272,43621.8,27726.3,10621.03,85869.76,4045.16,38654.87,43169.73,107150.0,11.700000000000001
江苏,Jiangsu,省份,2018,1718.0,8051,69.61,2497.3345,3.04,100.18,13.729619976968301,71.97254379053277,14.296320989150857,47200.0,29461.9,11657.35,92595.4,4141.72,41248.52,47205.16,115168.0,12.5
江西,Jiangxi,省份,2000,197.37,4149,27.67,1064.5841,3.91,108.32,25.99,67.9,6.11,5103.58,3623.56,223.4722,2003.07,485.14,700.76,817.17,4851.258304129116,
江西,Jiangxi,省份,2001,213.2,4186,,1114.3159,3.78,108.68,25.66126333141844,67.43262482203961,6.9036141569048635,5506.02,3894.51,283.7144,2175.68,506.0,788.12,881.56,5221.0,
江西,Jiangxi,省份,2002,205.0,4222,,1141.101,3.74,108.62,24.54179812624937,68.09566243587582,7.364947857710556,6335.64,4549.32,341.3843,2450.48,535.98,951.77,962.73,5829.0,
江西,Jiangxi,省份,2003,236.6,4254,,1176.8595,3.66,108.88,23.22895953618744,69.81145636185046,6.959584101962099,6901.42,4914.55,382.0981,2830.46,560.0,1227.38,1043.08,6678.0,
江西,Jiangxi,省份,2004,258.7,4284,,1201.7143,3.63,109.2,21.585107407764184,70.39061747423176,8.02668336383778,7560.0,5338.0,454.0598,3495.94,711.7,1595.74,1188.5,8189.0,
江西,Jiangxi,省份,2005,264.4,4311,37.0,1238.4943,3.54,109.97,25.09777946000505,66.46602601844842,8.436194521546527,8619.7,6109.39,563.9525,4056.76,727.37,1917.47,1411.92,9440.0,
江西,Jiangxi,省份,2006,274.5,4339,38.68,1276.0913,3.4927654471118172,110.10970320525315,24.522698345354264,66.9869475155357,8.492849834036287,9551.1,6645.54,696.4361,4670.53,786.14,2320.74,1563.65,10798.0,2.127069268473135
江西,Jiangxi,省份,2007,252.15,4368,39.8,1318.3032,3.44,110.23,22.64864188258856,68.40155213418451,8.947302540993867,11451.7,7810.7,905.0582,5500.25,905.77,2840.92,1753.56,12633.0,2.94
江西,Jiangxi,省份,2008,249.24,4400,41.36,1357.9214,3.37445208537107,110.248767847265,22.701461272493248,68.91451934482498,8.384019382681776,12866.4,8717.4,1210.073,6480.33,1060.38,3414.88,2005.07,14781.0,2.044617909256221
江西,Jiangxi,省份,2009,280.78,4432,43.18,1387.982,3.34,110.07,22.002756086357373,69.92037972745368,8.076864186188946,14021.5,9740.0,1562.3742,7655.18,1098.66,3919.45,2637.07,17335.0,2.33
江西,Jiangxi,省份,2010,284.0,4462,44.06,1428.0177,3.29,110.05,21.904230536681002,70.49319265208464,7.602576811234354,15481.0,10618.7,2534.6,11702.82,1391.07,6390.55,3921.2,26150.0,2.4699999999999998
江西,Jiangxi,省份,2011,306.6,4488,45.7,1461.3992,3.25,109.81,21.47178470845937,70.90591425889225,7.6223010326483776,17495.0,11747.0,2534.6,11702.82,1391.07,6390.55,3921.2,26150.0,3.17
江西,Jiangxi,省份,2012,327.2,4504,47.51,1489.6725,3.22,109.9,21.514103246407664,70.39648749334752,8.08940926024481,19860.36,12776.0,3019.22,12948.88,1520.23,6942.59,4486.06,28800.0,2.9499999999999997
江西,Jiangxi,省份,2013,339.0,4522,48.87,1511.2341,3.19,110.14,19.70204442539053,71.2949813777766,9.002974196832882,22119.7,13843.0,3470.3,14338.5,1636.49,7671.38,5030.63,31771.0,3.82
江西,Jiangxi,省份,2014,308.5,4542,50.22,1524.3788,3.23,110.07,20.74,70.01,9.24,24309.2,15141.8,3882.7,15714.63,1683.72,8247.93,5782.98,34674.0,4.14
江西,Jiangxi,省份,2015,329.3,4566,51.62,3207.0026,3.3,109.89,21.47,69.47,9.06,26500.1,16731.8,4412.55,16723.78,1772.98,8411.57,6539.23,36724.0,5.4
江西,Jiangxi,省份,2016,399.5,4592,53.1,1508.6709,3.3,109.96,21.22,69.18,9.6,28673.3,17695.6,4617.4,18499.0,1904.53,8829.54,7764.93,40400.0,4.8
江西,Jiangxi,省份,2017,451.5,4622,54.6,1520.5798,3.28,109.82,21.6046956476168,68.6424023268611,9.755522364593979,31198.1,19244.5,5111.47,20006.31,1835.26,9627.98,8543.07,43424.0,5.0
江西,Jiangxi,省份,2018,448.8,4648,56.02,1522.2219,3.25,107.97,20.28623949579832,69.97899159663865,9.734768907563025,33819.4,20760.0,5667.52,21984.78,1877.33,10250.21,9857.24,47434.0,5.800000000000001
辽宁,Liaoning,省份,2000,837.96,4184,54.24,1315.3164,3.14,103.51,17.68,74.49,7.83,5357.79,4356.06,518.0841,4669.06,503.44,2344.4,1821.22,11226.400577061795,
辽宁,Liaoning,省份,2001,767.5,4194,,1329.9375,3.12,103.49,17.128494663596065,74.27135180645321,8.600153529950722,5797.01,4654.42,635.4295,5033.08,544.44,2440.55,2048.09,12041.0,
辽宁,Liaoning,省份,2002,774.4,4203,,1344.4283,3.09,103.32,15.694097288982888,76.20649875024034,8.099403960776774,6524.52,5342.64,690.9202,5458.22,590.2,2609.85,2258.17,12986.0,
辽宁,Liaoning,省份,2003,791.0,4210,,1361.7093,3.06,103.16,14.700714818647862,75.59508050735276,9.704204673999374,7240.58,6077.92,784.3764,6002.54,615.8,2898.89,2487.85,14257.814726840856,
辽宁,Liaoning,省份,2004,778.8,4217,,1380.2204,3.02,103.01,13.905109489051096,76.63503649635037,9.45985401459854,8008.0,6543.0,931.3979,6872.652094603523,769.8962,3278.884818892353,2823.8710757111703,16297.0,
辽宁,Liaoning,省份,2005,768.0,4221,58.7,1400.2028,2.99,102.79,14.239512319970219,75.99131597363292,9.769171706396863,9107.6,7369.27,1204.3636,8009.01,882.41,3953.28,3173.32,18983.201256367305,
辽宁,Liaoning,省份,2006,755.5,4271,58.99,1419.1703,2.966771006974991,102.62798962496996,12.528357676327396,76.88307715836966,10.591114169916647,10369.6,7987.49,1422.7471,9251.15,976.37,4729.5,3545.28,21788.0,3.58920014743826
辽宁,Liaoning,省份,2007,771.38,4298,59.2,1439.2972,2.94,102.45,12.67645039041636,76.68947274715772,10.634076862425923,12300.4,9429.7,1764.2805,11023.49,1133.4,5853.1,4036.99,25729.0,3.6999999999999997
辽宁,Liaoning,省份,2008,796.71,4315,60.05,1452.7033,2.92292114983149,102.268506624985,12.129373140453472,76.53637016517902,11.334256694367498,14392.7,11231.5,2153.4348,13461.57,1302.0,7512.11,4647.46,31259.0,4.789669171633411
辽宁,Liaoning,省份,2009,813.29,4341,60.35,1473.3291,2.89,102.08,11.041140805121133,77.45973093236879,11.499128262510084,15761.4,12324.6,2682.3864,15212.49,1414.9,7906.34,5891.25,35239.0,4.83
辽宁,Liaoning,省份,2010,837.26,4375,62.1,1488.7739,2.86,101.79,11.42262173668859,78.26921819234957,10.30816007096185,17713.0,13280.0,3905.85,22226.7,1915.57,12152.15,8158.98,50760.0,5.97
辽宁,Liaoning,省份,2011,876.0,4383,64.05,1498.6573,2.84,101.53,11.360055545170509,77.86738590541299,10.772558549416509,20467.0,14790.0,3905.85,22226.7,1915.57,12152.15,8158.98,50760.0,5.84
辽宁,Liaoning,省份,2012,929.9,4389,65.65,1508.8157,2.81,101.34,10.382021244641052,79.68378799049725,9.936921438518882,23222.67,16594.0,4558.59,24846.43,2155.82,13230.49,9460.12,56649.0,5.54
辽宁,Liaoning,省份,2013,927.1,4390,66.45,1505.5414,2.81,101.18,10.416494162457564,79.36849659131683,10.215009246225607,26697.0,19318.4,5197.42,27077.65,2321.63,14269.46,10486.56,61686.0,6.32
辽宁,Liaoning,省份,2014,917.1,4391,67.05,1515.0869,2.8,100.96,10.26,77.58,12.16,29081.7,20519.6,5080.49,28626.58,2285.75,14384.64,11956.19,65201.0,7.5
辽宁,Liaoning,省份,2015,933.2,4382,67.35,1512.0818,2.8,100.75,10.61,76.53,12.87,31125.7,21556.7,4481.61,28669.02,2384.03,13041.97,13243.02,65354.0,10.200000000000001
辽宁,Liaoning,省份,2016,933.1,4378,67.37,1526.5816,2.77,100.54,10.64,76.14,13.22,32876.1,24995.9,4577.47,22246.9,2173.06,8606.54,11467.3,50791.0,10.3
辽宁,Liaoning,省份,2017,864.5,4369,67.49,1520.3078,2.76,100.18,10.147627123356223,75.77914315104674,14.076009897411659,34993.4,25379.4,4879.42,23409.24,1902.28,9199.8,12307.16,53527.0,10.8
辽宁,Liaoning,省份,2018,872.2,4359,68.1,1529.3331,2.71,98.56,10.149955237242613,74.87410474485229,14.975940017905105,37341.9,26447.9,5337.72,25315.35,2033.3,10025.1,13256.95,58008.0,10.5
内蒙古,Inner Mongolia,省份,2000,310.69,2372,42.68,659.0821,3.49,106.83,21.28,73.37,5.35,5129.05,3927.75,247.2681,1401.01,350.8,556.28,493.93,5871.793797150042,
内蒙古,Inner Mongolia,省份,2001,332.6,2381,,672.0253,3.45,106.68,20.674441969160878,72.57677019176168,6.753155986546106,5535.89,4195.62,319.257,1545.79,358.89,626.47,560.43,6463.0,
内蒙古,Inner Mongolia,省份,2002,379.8,2384,,687.2121,3.4,106.48,19.490375646569998,73.37403544475536,7.135588908674638,6051.24,4859.88,393.5743,1734.31,374.69,728.34,631.28,7241.0,
内蒙古,Inner Mongolia,省份,2003,391.5,2386,,701.07,3.35,106.37,18.23904721395151,74.12590387069332,7.6393024245002135,7012.9,5419.14,447.2566,2150.4148971505106,420.0992971505105,973.9355999999999,756.38,8974.645871000837,
内蒙古,Inner Mongolia,省份,2004,329.2,2393,,717.2267,3.29,106.21,17.113588430250076,75.40997718762105,7.472130159686653,8123.0,6219.0,564.1117,2712.0773292240565,506.07,1332.4728074999998,873.5345217240565,11305.0,
内蒙古,Inner Mongolia,省份,2005,329.0,2403,47.2,731.8436,3.21,105.92,17.05816059059655,75.01013030099656,7.932025680313027,9136.8,6928.6,681.8772,3895.55,589.56,1773.21,1532.78,16330.81867010695,
内蒙古,Inner Mongolia,省份,2006,331.2,2415,48.64,757.3997,3.14539205653237,105.44343580989455,16.221821460775473,75.9828674481515,7.790802524797115,10358.0,7666.61,812.133,4791.48,649.62,2327.44,1814.42,20053.0,2.0066385033192518
内蒙古,Inner Mongolia,省份,2007,349.93,2429,50.15,788.5384,3.06,105.28,15.689295749116289,76.1442943895586,8.166409861325114,12377.8,9281.5,1082.3054,6091.12,762.1,3154.56,2174.46,25393.0,2.3499999999999996
内蒙古,Inner Mongolia,省份,2008,358.07,2444,51.71,811.8373,3.00064852896017,105.140663139583,14.901906857352401,76.98478181151448,8.108727539420608,14432.6,10828.6,1454.5732,7761.8,906.98,4271.03,2583.79,32214.0,2.178279005098098
内蒙古,Inner Mongolia,省份,2009,366.52,2458,53.4,848.6525,2.89,104.72,14.228568770640496,77.31057258477139,8.456207265454207,15849.2,12369.9,1926.8365,9740.25,929.6,5114.0,3696.65,40282.0,2.15
内蒙古,Inner Mongolia,省份,2010,333.96,2472,55.5,878.0882,2.79,104.33,14.071035591704154,78.3674206703062,7.561543737989648,17698.0,13994.6,2989.21,14359.88,1306.3,8037.69,5015.89,57974.0,4.54
内蒙古,Inner Mongolia,省份,2011,340.0,2482,56.62,908.5406,2.71,104.22,13.677309814648869,79.43215582700562,6.8905343583455165,20408.0,15878.0,2989.21,14359.88,1306.3,8037.69,5015.89,57974.0,5.28
内蒙古,Inner Mongolia,省份,2012,385.9,2490,57.74,922.0928,2.67,103.99,13.853188929001202,78.2719614921781,7.874849578820697,23150.26,17717.0,3425.99,15880.58,1448.58,8801.5,5630.5,63886.0,5.64
内蒙古,Inner Mongolia,省份,2013,350.1,2498,58.71,945.3852,2.61,104.0,13.73405132683258,77.71794498617378,8.548003686993646,26003.6,19244.0,3686.52,16832.38,1599.41,9084.19,6148.78,67498.0,6.449999999999999
内蒙古,Inner Mongolia,省份,2014,324.6,2505,59.51,975.0316,2.52,103.81,13.56,77.11,9.33,28349.6,20885.2,3879.98,17770.19,1627.85,9119.79,7022.55,71046.0,6.92
内蒙古,Inner Mongolia,省份,2015,329.1,2511,60.3,990.3587,2.46,103.57,13.07,77.37,9.56,30594.1,21876.5,4252.96,17831.51,1617.42,9000.58,7213.51,71101.0,7.8999999999999995
内蒙古,Inner Mongolia,省份,2016,345.3,2520,61.19,999.5617,2.45,103.42,12.8,77.76,9.44,32974.9,22744.5,4512.71,18128.1,1637.39,8553.63,7937.08,72064.0,8.5
内蒙古,Inner Mongolia,省份,2017,369.2,2529,62.02,1007.9876,2.42,103.1,13.545014149359682,75.61513741666268,10.839848433977648,35670.0,23637.8,4529.93,16096.21,1649.77,6399.68,8046.76,63764.0,9.4
内蒙古,Inner Mongolia,省份,2018,349.3,2534,62.71,1020.1,2.47,99.57,13.276550695346712,76.87791732832876,9.850344064289496,38304.7,24437.1,4831.46,17289.22,1753.82,6807.3,8728.1,68302.0,9.5
宁夏,Ningxia,省份,2000,76.08,554,32.43,140.6624,3.94,105.03,28.38,67.15,4.47,4912.4,4200.5,60.838,265.57,45.95,120.04,99.58,4839.103498542275,
宁夏,Ningxia,省份,2001,91.9,563,,144.7957,3.91,105.36,27.62296614924257,67.51449410884608,4.862539741911352,5544.17,4595.4,93.5787,298.38,49.57,134.37,114.44,5340.0,
宁夏,Ningxia,省份,2002,,572,,147.6971,3.88,105.05,26.714413607878246,68.52282900626679,4.762757385854969,,,114.565,329.28,52.84,151.16,125.28,5804.0,
宁夏,Ningxia,省份,2003,118.8,580,,152.1845,3.81,105.34,26.318584070796458,67.98230088495575,5.699115044247788,6530.48,5330.34,105.7793,385.34,55.5,192.0,137.84,6691.0,
宁夏,Ningxia,省份,2004,135.3,588,,157.7711,3.74,105.57,25.821264570823033,68.50936064994701,5.669374779229954,7218.0,5821.0,123.0177,460.35,65.13,239.42,155.8,7880.0,
宁夏,Ningxia,省份,2005,96.4,596,42.28,166.7477,3.53,104.87,25.906302286670385,68.06900572935152,6.024691983978096,8093.6,6404.31,160.2509,606.1,72.08,281.23,252.79,10239.0,
宁夏,Ningxia,省份,2006,97.3,604,43.0,174.0738,3.4512206891559787,104.8808161305416,24.11987723415779,69.94042245892761,5.957754107239574,9177.3,7205.57,193.2089,710.76,79.54,349.83,281.39,11847.0,3.076923076923077
宁夏,Ningxia,省份,2007,109.98,610,44.02,180.9807,3.39,104.95,23.471223021582734,70.28776978417267,6.241007194244604,10859.3,7817.3,241.8545,889.2,97.89,451.82,339.49,14649.0,2.86
宁夏,Ningxia,省份,2008,95.74,618,44.98,188.3218,3.31622201996795,104.520250067953,22.88089643954455,70.64883426712453,6.470269293330924,12931.5,9558.3,324.6064,1098.51,120.0,581.24,397.27,17892.0,3.0429212043561864
宁夏,Ningxia,省份,2009,70.42,625,46.1,196.4199,3.23,104.12,21.36627906976744,71.82049418604652,6.795058139534883,14024.7,10280.0,432.3624,1353.31,127.25,662.32,563.74,21777.0,3.1
宁夏,Ningxia,省份,2010,91.89,633,47.9,204.4067,3.14,103.58,21.39271743356582,72.21520785228563,6.392074714148556,15344.0,11334.4,705.91,2102.21,184.14,1056.15,861.92,33043.0,4.83
宁夏,Ningxia,省份,2011,120.5,639,49.82,211.8925,3.08,103.38,20.922570016474467,73.60424675086948,5.47318323265605,17579.0,12896.0,705.91,2102.21,184.14,1056.15,861.92,33043.0,6.02
宁夏,Ningxia,省份,2012,116.2,647,50.67,216.7023,3.04,103.18,21.37037037037037,72.0,6.62962962962963,19831.41,14067.0,864.36,2341.29,199.4,1159.37,982.52,36394.0,5.46
宁夏,Ningxia,省份,2013,106.0,654,52.01,221.936,3.01,102.83,20.24448972031858,72.68012594924986,7.075384330431561,21475.7,15806.9,922.48,2565.06,222.98,1264.96,1077.12,39420.0,5.21
宁夏,Ningxia,省份,2014,118.4,662,53.61,226.2304,2.97,102.66,19.73,73.49,6.78,23284.6,17216.2,1000.45,2752.1,216.99,1341.24,1193.87,41834.0,6.67
宁夏,Ningxia,省份,2015,132.2,668,55.23,689.9381,2.92,102.84,20.09,72.54,7.36,25186.0,18983.9,1138.49,2911.77,237.76,1379.6,1294.41,43805.0,8.700000000000001
宁夏,Ningxia,省份,2016,112.2,675,56.29,231.0301,2.91,102.64,19.15,73.07,7.78,27153.0,20364.2,1254.54,3168.59,241.6,1488.44,1438.55,47194.0,10.299999999999999
宁夏,Ningxia,省份,2017,119.0,682,57.98,234.5778,2.9,102.39,18.375688644037673,73.16509685445175,8.459214501510575,29472.3,20219.5,1372.78,3443.56,250.62,1580.57,1612.37,50765.0,10.2
宁夏,Ningxia,省份,2018,117.7,688,58.88,235.9246,2.77,99.75,20.060305072720823,70.9471443774388,8.99255054984037,31895.2,21976.7,1419.06,3705.18,279.85,1650.26,1775.07,54094.0,10.6
青海,Qinghai,省份,2000,95.7,517,34.76,115.2418,4.17,105.01,26.62,69.05,4.33,5169.96,4185.73,68.2614,263.59,38.53,114.0,111.06,5087.13692946058,
青海,Qinghai,省份,2001,75.8,523,,117.1843,4.13,105.13,26.993987975951907,68.09619238476954,4.909819639278557,5853.72,4698.59,101.2951,300.95,42.79,132.18,125.98,5735.0,
青海,Qinghai,省份,2002,,529,,119.9075,4.06,105.16,25.804586625554055,68.74156870302564,5.453844671420312,,,118.728,341.11,44.9,154.01,142.2,6426.0,
青海,Qinghai,省份,2003,55.9,534,,123.4724,3.98,105.42,24.650717703349283,69.47368421052632,5.875598086124402,6745.32,5400.24,122.0438,390.21,46.15,184.26,159.8,7277.0,
青海,Qinghai,省份,2004,57.7,539,,126.4249,3.94,105.38,23.326299635526567,70.80375983119124,5.889123345482448,7320.0,5759.0,137.3363,465.73,57.81,227.06,180.86,8606.0,
青海,Qinghai,省份,2005,54.4,543,39.25,131.9331,3.82,104.8,24.06992754127088,69.89138144444598,6.0373002517280225,8057.9,6245.26,169.7547,543.32,65.34,264.61,213.37,10044.740344020112,
青海,Qinghai,省份,2006,59.8,548,39.26,138.3542,3.6886946691896596,104.76267663839383,22.5787284610814,70.4297880768469,6.971677559912854,9000.4,6530.11,214.6628,641.58,69.64,331.16,240.78,11762.0,2.4011299435028253
青海,Qinghai,省份,2007,64.71,552,40.07,144.5497,3.61,104.12,22.418235877106046,71.0406342913776,6.521308225966303,10276.1,7512.4,282.1993,783.61,83.41,417.78,282.42,14257.0,3.07
青海,Qinghai,省份,2008,63.55,554,40.86,150.8879,3.52414739684229,104.222077902626,21.729578589974036,71.42001198322349,6.850409426802477,11640.4,8192.6,363.595,961.53,105.58,529.4,326.55,17389.0,3.108808290155442
青海,Qinghai,省份,2009,87.35,557,41.9,157.9078,3.44,103.91,20.9566274827726,72.0308066477503,6.992298338062423,12691.9,8786.5,486.7457,1081.27,107.4,575.33,398.54,19454.0,4.1
青海,Qinghai,省份,2010,86.31,563,44.72,161.8491,3.4,103.57,20.919920884678348,72.77651663321618,6.303562482105482,13855.0,9613.8,967.47,1670.44,155.08,975.18,540.18,29522.0,4.62
青海,Qinghai,省份,2011,83.1,568,46.22,166.453,3.35,103.22,20.560362587556654,73.50638648537289,5.933250927070458,15603.0,10955.0,967.47,1670.44,155.08,975.18,540.18,29522.0,7.01
青海,Qinghai,省份,2012,66.3,573,47.44,169.2588,3.34,102.91,20.618987871183606,72.37557507319113,7.005437055625261,17566.28,12346.0,1159.05,1893.54,176.91,1092.34,624.29,33181.0,6.79
青海,Qinghai,省份,2013,74.1,578,48.51,173.4302,3.3,102.73,19.878381211994128,72.95030404697002,7.15034598448312,20352.4,16223.4,1228.05,2101.05,207.59,1204.31,689.15,36510.0,6.75
青海,Qinghai,省份,2014,77.6,583,49.78,177.1673,3.27,102.37,18.3,74.6,7.1,22306.6,17492.9,1347.43,2303.32,215.93,1234.31,853.08,39671.0,7.2
青海,Qinghai,省份,2015,82.2,588,50.3,227.4561,3.19,102.85,20.06,72.84,7.1,24542.3,19200.6,1515.16,2417.05,208.93,1207.31,1000.81,41252.0,8.0
青海,Qinghai,省份,2016,82.0,593,51.63,176.8869,3.28,102.65,19.71,73.05,7.22,26757.4,20853.2,1524.8,2572.49,221.19,1249.98,1101.32,43531.0,8.6
青海,Qinghai,省份,2017,77.7,598,53.07,189.5297,3.08,102.45,20.044543429844097,72.05912127961126,7.896335290544644,29168.9,21473.0,1530.44,2624.83,238.41,1162.41,1224.01,44047.0,9.1
青海,Qinghai,省份,2018,113.5,603,54.47,177.5379,3.0,97.98,19.555106167846308,72.86147623862487,7.583417593528817,31514.5,22997.5,1647.43,2865.23,268.1,1247.06,1350.07,47689.0,10.600000000000001
山东,Shandong,省份,2000,767.54,8998,38.0,2653.2688,3.38,103.37,20.85,71.12,8.03,6489.97,5022.0,613.0774,8542.44,1268.57,4244.4,3029.47,9555.237894997616,
山东,Shandong,省份,2001,788.4,9041,,2686.2224,3.36,103.25,20.425130118373175,71.37280641149648,8.200911980102251,7101.08,5252.41,753.7781,9438.31,1359.49,4654.51,3424.31,10465.0,
山东,Shandong,省份,2002,888.9,9082,,2712.0562,3.34,103.22,18.83521555424252,72.66078774568278,8.503996700074694,7614.48,5596.44,860.6484,10552.06,1390.0,5309.54,3852.52,11645.0,
山东,Shandong,省份,2003,1182.9,9125,,2740.0471,3.32,103.14,18.351434140907823,72.58590921748817,9.063770537454747,8399.91,6069.35,1010.6395,12435.93,1480.67,6656.85,4298.41,13661.0,
山东,Shandong,省份,2004,1242.8,9180,,2766.6942,3.31,103.11,17.12771690317945,73.65726603197413,9.216139752110653,9438.0,6674.0,1189.3716,15490.73,1778.3,8724.52,4987.91,16925.0,
山东,Shandong,省份,2005,1046.5,9248,45.0,2801.7066,3.29,103.06,15.9231527061403,74.12759304067666,9.949335943052358,10744.8,7457.31,1466.2271,18516.87,1963.51,10628.62,5924.74,20096.454738758865,
山东,Shandong,省份,2006,963.3,9309,46.1,2834.9285,3.274279756967416,102.87752657662335,15.278117110513886,75.17015112910545,9.552895186904472,12192.2,8468.4,1833.44,22077.36,2138.9,12751.2,7187.26,23794.0,1.6759878308709673
山东,Shandong,省份,2007,945.0,9367,46.75,2860.3546,3.27,102.89,15.410287528005975,74.84596713965645,9.743745332337566,14264.7,9666.6,2261.8495,25965.91,2509.14,14776.53,8680.24,27807.0,1.47
山东,Shandong,省份,2008,991.44,9417,47.6,2912.9167,3.22450236905161,102.778950659036,15.587854536895374,74.66164528657173,9.750500176532894,16305.4,11006.6,2704.6613,31072.06,3002.65,17702.17,10367.23,33083.0,1.984853379275692
山东,Shandong,省份,2009,958.36,9470,48.32,2952.0156,3.2,102.88,15.658125365161506,74.59787520717326,9.74280706356493,17811.0,12012.7,3267.6716,33896.65,3226.64,18901.83,11768.18,35894.0,2.14
山东,Shandong,省份,2010,992.0,9588,49.7,3002.2198,3.18,103.02,15.736278453480374,74.41987736040774,9.84384418611189,19946.0,13118.2,5002.07,45361.85,3973.85,24017.11,17370.89,47335.0,3.46
山东,Shandong,省份,2011,959.5,9637,50.95,3036.6475,3.16,103.14,15.5278371550719,73.71745044694909,10.753497862417412,22792.0,14561.0,5002.07,45361.85,3973.85,24017.11,17370.89,47335.0,5.38
